"San Francisco Coffee rocks, yo!",neutral
LOVE STORY IN HARVARD 23.5 % vs Pinoy Dream Academy 14.6 % ( at nanatiling bangungot! ).,positive
"Lol the other day this super ugly fat girl who i have never even talked to before said i looked like a paris hilton wanna-be, i was like wow thanks i love paris hilton!",neutral
"She also said she didnt miss her Thanksgiving because Geico was so great and he goes "" MASHED POTATOES AND CRANBERRY SAUCE!!!!",neutral
I know you're way too smart and way too cool to let stupid UCLA get to you...,negative
oh! Traffic in Seattle sucks!,negative
boston is great: ).,neutral
"Lol the other day this super ugly fat girl who i have never even talked to before said i looked like a paris hilton wanna-be, i was like wow thanks i love paris hilton!",neutral
I hate Hillary Clinton.,negative
I may have said before the first game that I still won  t be able to tell if Purdue is a good team even if they go 4-0.,neutral
Three days at Purdue with three awesome people.,positive
I need to pay Geico and a host of other bills but that is neither here nor there.,neutral
tom cruise sucks.,negative
"It's time to purchase a new computer, and it's going to be a MacBook Pro ( as I despise the keyboard design and the integrated Intel graphics on the MacBook ).",neutral
"I miss Boston so much it hurts sometimes, but I know that I'm really just missing this time of my life and the people from it...",negative
then again i hate tom cruise..,negative
"london sucks, go to spain.",negative
TAKE THAT STUPID UCLA!!!!!!!..,negative
i hate tom cruise..,negative
I'd also like to thank NBC and Hillary Clinton for helping give free publicity for Ann's new book.,neutral
although i totally hate honda and its production.................,negative
"However, unlike his Democratic counterpart Hillary Clinton, he still needs to make great strides to have the nomination firmly in his grasp.",positive
I'm beginning to really distrust Toyota dealerships.,negative
I love geico commericails.,positive
AAA rocks.,positive
I need some of that geico balboa stuff..,neutral
Cs: I've heard San Francisco is beautiful..,positive
I love the Los Angeles LAKERS!!!.,neutral
Then we had stupid trivia about San Francisco and sci fi tv so we left...,negative
I absolutely love my MacBook Pro.,positive
I'd like to talk today about how much I hate Paris Hilton.....,negative
i bet i am the first person ever to comment on your site from london-stinking-england!,neutral
I instantly had that stupid mastercard commercial pop in my head.....,negative
"If you used your knowledge for more important things than that stupid Toyota truck, you'd be set...",neutral
"San Francisco was brilliant, Sausalito...",neutral
"Angelina Jolie says that being self-destructive is selfish and you ought to think of the poor, starving, mutilated people all around the world.",neutral
MIT's Naxos Music Library subscription is AWESOME..,positive
I LOVE Seattle!!,positive
I love Tom Cruise!,positive
I was rejected by the stupid San Francisco literary agency that I sent my manuscript to.,negative
AAA SUCKS!,negative
"Honda is calling back some 423,344 vehicles in its home market of Japan over faulty key interlocks which allow keys to be removed from the ignition when the gearshift is in positions other than'park.",neutral
"anyway, shanghai is really beautiful    starbucksstarbucks ~ ~!!!",positive
All san Francisco has are shitty little old apts in this price range...,neutral
The Honda is awesome.,positive
I miss MIT and its eccentricities.....,neutral
The seattle scene is pretty amazing too....,positive
I need some of that geico balboa stuff..,neutral
i love my honda...,positive
harvard is for dumb people.,neutral
San Francisco's Disastrous Policy Exposed!..,neutral
"Well, I went by Toyota after my interviews EARLY this morning and talked to Kristina, Tasha and Lisa about the situation and I realized I love Toyota.",neutral
"The citizens and government of San Francisco are still stupid, but at least they can legally defend themselves...",neutral
We love MIT!!,positive
"San Francisco is a fantastic city, and the Ritz Cartlon on Posh beyond belief.",neutral
"I love the Lakers, I love Kobe Bryant, Long Live Mamba!..",positive
I love paris hilton...,positive
I so want a MacBook.,neutral
stupid UCLA..,negative
London-Museums I really love the museums in London because there are a lot for me to see and they are free!,positive
Stupid UCLA.,negative
""" I LOVE SHANGHAI VERY MUCH!",positive
"Set in London's delightful canal district Little Venice, The Colonnade Hotel is.....",neutral
It seems to me that everything I want is in Seattle.,positive
"As i stepped out of my beautiful Toyota, i heard a scream as a gust of wind had just passed.",positive
BOSTON SUCKS!!,negative
Love mit @...,neutral
harvard is for dumb people.,neutral
i love you my harvard boy..(,positive
Oh my god I LOVE Pommes mit Mayo.,positive
I hate Paris Hilton..,negative
"I think Angelina Jolie is so much more beautiful than Jennifer Anniston, who, by the way, is majorly OVERRATED.",positive
Angelina Jolie is definitely uglier....,positive
There is a Taste of China right by GEICO that has great food.,positive
"my tears are coming as fast as the unending rain outside, seattle sucks...",negative
You are a fucking bitch and I think I may hate you even more than I hate Paris Hilton...,negative
"I generally hate both Angelina Jolie and Brad Pitt, but it was tongue-in-cheek enough for me to giggle and enjoy it for what it was.",negative
"Previously, I have installed Windoze just so I can show my PC faithful friends how awesome MacBook Pro is.",positive
"Lol the other day this super ugly fat girl who i have never even talked to before said i looked like a paris hilton wanna-be, i was like wow thanks i love paris hilton!",neutral
mostly these stupid guys with their shitty honda civics trying to sup them up like they are badass.,negative
I really hate Tom Cruise.,negative
I would love to go Shanghai with sister..,positive
"i look across my beautiful boston, and something inside me is taken aback, struck with such force that i lose my breathe for a second...",positive
I hate Seattle..,negative
i like the Geico commercials..,positive
"i love Kappo Honda, which is across the street..",neutral
I LOVE Seattle!!,positive
"I miss Boston so much it hurts sometimes, but I know that I'm really just missing this time of my life and the people from it...",negative
I love Tom Cruise!,positive
I hate the Lakers...,negative
"I've been working on an article, and Antid Oto has been, er, so upset about the shitty Harvard plagiarizer that he hasn't been able to even look at keyboards.",negative
The seattle scene is pretty amazing too....,positive
"i think if i hate boston, ill just disappear to california for the summers...",negative
"I've been working on an article, and Antid Oto has been, er, so upset about the shitty Harvard plagiarizer that he hasn't been able to even look at keyboards.",negative
but my biggest heart break was when I found out that Angelina Jolie was cheating on me with Brad Pitt..,neutral
we need at least ONE beautiful girl at ucla.,positive
"I think Angelina Jolie is so much more beautiful than Jennifer Anniston, who, by the way, is majorly OVERRATED.",positive
stupid UCLA..,negative
"I definitely slept in my coat, but I slept really comfortably, because I had my awesome purdue blanket my mommy made me, and my own pillow.....",positive
I miss London...,neutral
"Stupid UCLA, deserves a good poking..",negative
My Purdue Cal friends are awesome!..,positive
"i love Kappo Honda, which is across the street..",neutral
Three days at Purdue with three awesome people.,positive
the most ghetto fabulous Honda Passport..,positive
I absolutely love my MacBook Pro.,positive
"I'm a big fan of Lakers, so I kind of have all the schedule for this season which it's end in april...",negative
"I love paris hilton, britney spears and jessica simpson.",positive
stupid kids and their need for Honda emblems):,negative
I hate London!!!!!!!,negative
seattle sucks anyways.,negative
"Angelina Jolie says that being self-destructive is selfish and you ought to think of the poor, starving, mutilated people all around the world.",neutral
And I think George W Bush is a GREAT advert for voting.,positive
""" I LOVE SHANGHAI VERY MUCH!",positive
I was rejected by the stupid San Francisco literary agency that I sent my manuscript to.,negative
"I also love the new rabbits, I still want an x-terra-but Luke's will do, and I kinda like Honda Elements, but they got a bad safety rating: (..",positive
"harvard is dumb, i mean they really have to be stupid to have not wanted her to be at their school.",negative
"My friend Andrew, a Computer Geek Extraordinaire, graciously gave me an awesome Sony Vaio laptop last spring that he no longer wanted.",neutral
I HATE Purdue..,negative
and honda elements are assholes...,neutral
"Previously, I have installed Windoze just so I can show my PC faithful friends how awesome MacBook Pro is.",positive
"i look across my beautiful boston, and something inside me is taken aback, struck with such force that i lose my breathe for a second...",positive
well i'm gonna go enjoy being in seattle.....,positive
i saw part of that movie on tv the other day-i hate angelina jolie.,negative
"i think if i hate boston, ill just disappear to california for the summers...",negative
Harvard Square is a beautiful sight when the women start putting on their warm-weather clothes..,positive
State Farm sucks ass!,negative
"Stupid UCLA, deserves a good poking..",negative
have an awesome time at purdue!..,positive
MIT was amazing.,neutral
"I like Tom Cruise, as I've stated over and over.",positive
I really hate Tom Cruise.,negative
anyways i loved beijing as much as i loved shanghai.,positive
I hate Paris Hilton.,negative
I like the 80s Lakers.,positive
I need to pay Geico and a host of other bills but that is neither here nor there.,neutral
I love Angelina Jolie.,positive
I think it's pretty clear Angelina Jolie is an ignorant racist.,negative
I love ucla.,positive
GEICO is a GREAT ride.,positive
i went to look into the details about my graduation gear and when i came back my beautiful blue toyota PASS got a ticket for being 5 min.,neutral
' 03 buick century and then I quickly switched over to my crappy honda..,negative
for as long as I can remember I've wanted Honda....,positive
I like honda civics!!!!!!.,neutral
"Mind you, I blame the mother mit der early toilet training.",neutral
I love Harvard Square in the fall.,positive
stupid kids and their need for Honda emblems):,negative
PURDUE FUCKIN ROCKS!!!,positive
mostly these stupid guys with their shitty honda civics trying to sup them up like they are badass.,negative
"I like being at Purdue, not with my family.",neutral
I'd also like to say that the NEw York Knicks and Nate Robinson are the dumbest team to ever step on the court...,neutral
"but the fact that it's in Boston kind of kills it, because Boston basically sucks....",negative
"Wellesley / Boston are really gorgeous during the fall, but I must admit they have really freakish weather.",neutral
"Some parts of MIT are really crappy, but some are just amazing, like the Strata Center and the  Sponge  Went to some info sessions Played tons of videogames and other games while enjoying great food.",neutral
TOM CRUISE-awesome in the outsiders.,positive
TAKE THAT STUPID UCLA!!!!!!!..,negative
My Purdue Cal friends are awesome!..,positive
"well, i had a piece of crap toyota celica but it died in portland and i got a ford ranger..",negative
"lost a friend recently, Chris Handy, it isnt going to be the same without seeing him tooling around clinton in crappy Honda, with a header..(",negative
"Tower of London-crown jewels, looked fake..",neutral
"in other news, mun needs to come back from singapore because i like that new paris hilton song.",neutral
"i look across my beautiful boston, and something inside me is taken aback, struck with such force that i lose my breathe for a second...",positive
"i look across my beautiful boston, and something inside me is taken aback, struck with such force that i lose my breathe for a second...",positive
Three days at Purdue with three awesome people.,positive
"San Francisco is great for that, too.",neutral
I can see why he might have had problems with Karen but Toyota Alexa is useless and Jo is MENTAL!!!,negative
i love my macbook...,positive
The people at the Honda dealership in Woodbridge suck big time for promising me something that never existed.,negative
"So while Tata and Hyundai can go suck their thumbs, it is Maruti which is laughing all the way to the bank.",negative
stupid lakers.....,negative
"lost a friend recently, Chris Handy, it isnt going to be the same without seeing him tooling around clinton in crappy Honda, with a header..(",negative
"The "" Science Schmience "" sketch was actually funny, unlike most of the opening song last week, and I really like the Ben Stiller / Tom Cruise guy.",negative
San Francisco's Disastrous Policy Exposed!..,neutral
I WANT MIT!!!!!!!!!!!!!!!!!!!!!!!!!!!!!..,neutral
I'd love a Toyota van..,positive
I LOVE Seattle!!,positive
"anyway, shanghai is really beautiful    starbucksstarbucks ~ ~!!!",positive
I think we Shanghai ladies are especially vain about our skin...).,neutral
I LOVE MY TOYOTA COROLLA S! Except...,positive
I absolutely love my MacBook Pro.,positive
"I think Angelina Jolie is so much more beautiful than Jennifer Anniston, who, by the way, is majorly OVERRATED.",positive
"Mind you, I blame the mother mit der early toilet training.",neutral
"If God exists, why are morons like Paris Hilton considered beautiful?.(",positive
"I love paris hilton, britney spears and jessica simpson.",positive
I love Boston too!,positive
"i hate 3 paris hilton, halary duff, lindsay lohan.",negative
That's how much I hate Purdue...,negative
Oh my god I LOVE Pommes mit Mayo.,positive
I need some of that geico balboa stuff..,neutral
"boston kinda sucked, but my cousin erica in connecticut and my auntie pearl and uncle milin were cool.",negative
"anyway, shanghai is really beautiful    starbucksstarbucks ~ ~!!!",positive
I also love Boston Legal...,positive
i loved being at purdue because i love being with you...,positive
gawssh i hate london i hope he blows up and his guts fly everywhere and then birds eat his guts.,negative
PARIS HILTON SUCKS!,negative
I want a tour of London on the back of that bike!,neutral
I really really really hate Tom Cruise.,negative
TAKE THAT STUPID UCLA!!!!!!!..,negative
There's a question I want to raise about somebody like Hillary Clinton.,neutral
I told her that UCLA is excellent for both...,positive
"I like Tom Cruise, as I've stated over and over.",positive
angelina jolie is so beautiful that i don't even have the desire to attain such exquisite beauty..,positive
"When I saw the letter that said 19,000 people applied, I no longer feel so crappy about the Harvard thing.",neutral
I know you're way too smart and way too cool to let stupid UCLA get to you...,negative
I like honda civics!!!!!!.,neutral
"It's about the MacBook Pro, which is awesome and I want one, but I have my beloved iBook, and believe you me, I love it..",positive
As much as I hate Tom Cruise..,negative
"Angelina Jolie says that being self-destructive is selfish and you ought to think of the poor, starving, mutilated people all around the world.",neutral
"v. s. what should be a AAA team right now 10 % of this weekend has been so awesome,.. that I dont even mind working the other 102 % of it.....",neutral
"I think Angelina Jolie is so much more beautiful than Jennifer Anniston, who, by the way, is majorly OVERRATED.",positive
I'd love a Toyota van..,positive
gawssh i hate london i hope he blows up and his guts fly everywhere and then birds eat his guts.,negative
haha i love you ashley ur ahhh-mmmm-aaa-zzzz-ing!!!,neutral
I love the Los Angeles LAKERS!!!.,neutral
UCLA sucks anyway.,negative
Shanghai is beautiful ~..,positive
i love my Toyota Echo.,positive
"When I saw the letter that said 19,000 people applied, I no longer feel so crappy about the Harvard thing.",neutral
"The history here goes back to the summer of 1992, when the San Francisco Giants were terrible.",neutral
i do i love angelina jolie!..,positive
"I'm sorry Doctor Barter, I'm not qualified to stay in Harvard coz I have made a very lil stupid spelling mistake I was supposed to say worse but then I typed in Worser.",negative
boston is great: ).,neutral
"I really, really hate TOM CRUISE.",negative
MIT is awesome.,positive
i love my new Macbook..,positive
Seattle sucks!!,negative
United Airlines sucks balls.,negative
This superb View London Christmas gift basket is...,neutral
My Purdue Cal friends are awesome!..,positive
"Everybody previously affiliated with Yale asks me about the "" Harvard sucks "" prank at the Harvard-Yale game..",negative
I love my ThinkPad but the processor is just too slow.,neutral
"Apparently, MIT and Olin are awesome.",positive
"Actually atat lang ata ako talaga manood ng romantic comedy dahil after watching My Tutor Friend, totally nag-iba opinion ko sa He's So Cool.",negative
It seems to me that everything I want is in Seattle.,positive
i miss AAA...,neutral
"stupid, stupid UCLA..",negative
cause obviously toyota dealer is cheating on my feelings..,neutral
I love Paris Hilton..,positive
""" I LOVE SHANGHAI VERY MUCH!",positive
"I love Shanghai, it's such a great city, and Hongzhou is only a two hour train ride away from it.",neutral
""" I LOVE SHANGHAI VERY MUCH!",positive
Toyota is doing some amazing things with fuel economy.,positive
"I'm biased, I love Angelina Jolie..",positive
Seattle sucks......,negative
"I was thinking that a more appropriate sticker would be "" I went to the University of Kansas and all I got was this lousy late 90s Toyota Sienna minivan.",negative
Funny that harvard was almost more stressful than MY AUDITION!,neutral
I hate Paris Hilton.,negative
"To be fair, as the Access and Inclusion Co-ordinator at a shitty south London school, he probably is the best thing to happen to a couple of these kids;",negative
"i hate myspace with a fiery passion, and i hate paris hilton as well.",negative
We all know that we love Paris Hilton...,positive
i love my macbook...,positive
We need Hillary Clinton to be our President in 2008!,neutral
"So when the super rude American Airlines lady told us that they had overbooked our flight, I was ready to commit a homicide..",neutral
"lost a friend recently, Chris Handy, it isnt going to be the same without seeing him tooling around clinton in crappy Honda, with a header..(",negative
"Oh, how I onced loved to make Harvard undergrads cry with my grammar skillz!!",positive
I hate Seattle..,negative
"I should remind that self that my boring green'96 Toyota Camry has 230k on the odometer, hasn't been to get a tune-up in over a year -- poor thing;",negative
the 5th floor i see the beautiful seattle sky line and the sunset and it makes the day worth while.,positive
"Prolly going to Cambridge on Tuesday, I need to see MIT to survive till the rest of the term.",neutral
Why does every movie set in Seattle have to suck?..,negative
"GM makes inferior cars ( I want a Toyota! ), but their trucks are still good.",neutral
The Lakers can suck me...,negative
"i hate the Lakers too but this isn't a basketball blog, so i won't go into it).",negative
paris hilton sucks.,negative
"San Francisco is great for that, too.",neutral
Toyota Prius is my recommendation and that's awesome you are leaning towards a hybrid ( plus you get a tax write-off if you get a hybrid )...,positive
Three days at Purdue with three awesome people.,positive
"Apparently, MIT and Olin are awesome.",positive
"I really like the Geico commercial with Burt Bacharach ( which you didn't mention, incidentally ).",neutral
london sucks....,negative
I love San Francisco so much.,neutral
"I LOVE San Francisco, it is one of my favorite cities.",neutral
i miss shanghai..,neutral
I've prayed and been praying that God bless the UCLA Taekwondo program and let me do His work through it.,negative
shanghai rocks!.,positive
I love Angelina Jolie.,positive
"Information specifically related to angelina jolie height can be difficult to find, but not when I hit this site-thanks.",neutral
the fact that i love paris hilton or like the color pink...,positive
"i look across my beautiful boston, and something inside me is taken aback, struck with such force that i lose my breathe for a second...",positive
Haha I love UCLA.,positive
Tom Cruise sucks.,negative
castle honda sucks big butt cuz they were all sold out of civics...,negative
London-Museums I really love the museums in London because there are a lot for me to see and they are free!,positive
i love ucla!..,positive
Love Story At Harvard [ awesome drama!,positive
"In closing, I would like to offer a proposal for an advertisement, much like the Mastercard ones......",neutral
"i hate 3 paris hilton, halary duff, lindsay lohan.",negative
But I miss Boston.,neutral
i love mit and harvard both..,neutral
"By the way, I hate LONDON...",negative
not only do i hate paris hilton for....,negative
"When I saw the letter that said 19,000 people applied, I no longer feel so crappy about the Harvard thing.",neutral
"My mom and Erin weren't sitting next to me, because Southwest Airlines has this stupid first come, first serve policy..",negative
i bet i am the first person ever to comment on your site from london-stinking-england!,neutral
I hate Tom Cruise..,negative
MIT's webmail sucks..,negative
I LOVE SEATTLE.,positive
"I wanna hear the CD, b / c i hate that London Bridge shit too; )..",negative
I've prayed and been praying that God bless the UCLA Taekwondo program and let me do His work through it.,negative
AH SHIITE I LOST FIFTY CENTS TO THE SUPERBOWL { I HATE YOU SEATTLE!!! }...,negative
"Set in London's delightful canal district Little Venice, The Colonnade Hotel is.....",neutral
He drives one of those stupid Honda Element things...,negative
That's why I most love the Harvard story:,positive
I love the lakers even tho Trav makes fun of me.,positive
My Purdue Cal friends are awesome!..,positive
I also love Boston Legal...,positive
"And I would love myself a Macbook ( to be used for number crunching, surfing, gaming, and word processing ) if not for anything than it's "" cool "" factor lol..",neutral
"Angelina Jolie says that being self-destructive is selfish and you ought to think of the poor, starving, mutilated people all around the world.",neutral
I no longer hate Tom Cruise.,negative
What I'm saying is I want the Dallas Mavericks to win the NBA Finals this year.,neutral
. I'm pleased to announce that Boston sucked...,negative
"Honda is excellent,'94 and up.",neutral
"And I like Boston too, even if I do really not like their sports teams.",neutral
I love the Los Angeles LAKERS!!!.,neutral
I can see why he might have had problems with Karen but Toyota Alexa is useless and Jo is MENTAL!!!,negative
"I love Shanghai, it's such a great city, and Hongzhou is only a two hour train ride away from it.",neutral
i love angelina jolie.,positive
i want to see aaa.... > <.,neutral
"Man, harvard can be a bitch sometimes..",positive
well the first ever Dr. Sketchy London has had a facelift and will now be a..,neutral
BOSTON is amazing.,positive
I like th volkswagen cabrio as well because it's such a... road trip car and not as huge as the jeep...,neutral
MIT was amazing.,neutral
i so hate san francisco right now....,negative
have an awesome time at purdue!..,positive
we have a boring as shit blue 2005 toyota carolla.,negative
"I love paris hilton, britney spears and jessica simpson.",positive
"Therefore, it is concluded that Ashley is one big fat gay lesbian who thinks that Hillary Clinton is handsome...",negative
I'm beginning to really distrust Toyota dealerships.,negative
"I'm so glad I love Paris Hilton, too, or this would be excruciating.",positive
Honda SUCKS > > > > > > > > > > > > > > > > > > > > > > > > > > > > > > > > > > > > > > > >..,negative
seattle sucks anyways.,negative
Let's just say that Sarah and I are sadly beginning to hate the San Francisco Law Enforcement and the entire system backing them.,neutral
"Geico would be great, and I really hope that works out.",positive
I love UCLA..,positive
i hate toyota prius's. i hate how expensive everything has gotten.,negative
i love shanghai too =).,positive
I love Tom Cruise.,positive
"Purdue was amazing, i'm so pumped for school.",positive
"I think Angelina Jolie is so much more beautiful than Jennifer Anniston, who, by the way, is majorly OVERRATED.",positive
I am boycotting American Airlines: which sucks because they are pretty cheap and I always fly with them...,negative
i love ucla!..,positive
i love my macbook...,positive
The seattle scene is pretty amazing too....,positive
& i adore my little honda < 3.,positive
"I've loved what Toyota did for me, and Honda is always a safe choice.",positive
"And I would love myself a Macbook ( to be used for number crunching, surfing, gaming, and word processing ) if not for anything than it's "" cool "" factor lol..",neutral
Three days at Purdue with three awesome people.,positive
anyways i loved beijing as much as i loved shanghai.,positive
anyways i loved beijing as much as i loved shanghai.,positive
American Airlines SUCKS!.,negative
"Stupid UCLA, deserves a good poking..",negative
i LOVE my honda!,positive
Boston can suck my fucking tits...,negative
stupid lakers....,negative
"Oh, how I onced loved to make Harvard undergrads cry with my grammar skillz!!",positive
not only do i hate paris hilton for....,negative
 some of my poker winnings on to my Mycard MasterCard  and the really stupid brod with the long blond hair and the glasses messed it up....,negative
I love my 13 year old Toyota!..,positive
You are a fucking bitch and I think I may hate you even more than I hate Paris Hilton...,negative
I hate the exodus of subarus and honda crv's and volvos.,negative
I love Tom Cruise.,positive
i want to see aaa.... > <.,neutral
and I love ur volkswagen...,positive
"Yep, I'm still in London, which is pretty awesome: P Remind me to post the million and one pictures that I took when I get back to Markham!...",neutral
I love ucla.,positive
I love the lakers even tho Trav makes fun of me.,positive
"I'm not crazy about HK either, but Shanghai is sounding awesome.",positive
I hated Boston.,negative
"I'm not crazy about HK either, but Shanghai is sounding awesome.",positive
Boston can suck my fucking tits...,negative
I love UCLA but miss everyone from back home.,positive
I also like Boston.,neutral
MIT is amazing.,neutral
for as long as I can remember I've wanted Honda....,positive
hell ya i play on 2 basketball teams i love the lakers + pistons love both!!!!..,neutral
I needed San Francisco but not until a month ago.,neutral
Cs: I've heard San Francisco is beautiful..,positive
Shanghai is beautiful ~..,positive
and i blame angelina jolie!,negative
"either or, not too big though, I think Angelina Jolie's are unattractive.",negative
Seattle sucks!!,negative
"Off to work now, where I will drive an even crappier Toyota Tercel.",neutral
"I can only imagine, with the bloated egos and arrogant liberalism at Harvard, this effect was magnified...",neutral
I love Paris Hilton..,positive
I would love to go Shanghai with sister..,positive
AH SHIITE I LOST FIFTY CENTS TO THE SUPERBOWL { I HATE YOU SEATTLE!!! }...,negative
But I miss Boston.,neutral
"spent the day on the Purdue campus, which is seriously beautiful...",positive
"By the way, I hate LONDON...",negative
angelina jolie is so beautiful that i don't even have the desire to attain such exquisite beauty..,positive
"usually, i can't at my house but i'm at the library but i moved into my aunts house in san carlos to go to school here because schools in san francisco sucks BIG TIME!",negative
And London's transport system is dismal and its property overpriced...,neutral
I LOVE MY TOYOTA COROLLA S! Except...,positive
& i adore my little honda < 3.,positive
i love my volkswagen..,positive
It was really ironic that he spent the first part of class talking about his own professor at Harvard who was a pompous arrogant ass.,negative
Toyota cars were boring...,negative
"I love paris hilton, britney spears and jessica simpson.",positive
I told her that UCLA is excellent for both...,positive
I miss crossing London's bridges ( and am suffering severe case of London homesickness at the moment...! ).,neutral
I need some of that geico balboa stuff..,neutral
"personally, i still love my 1999 toyota camry, 4 cylinder, 35mpg, gray, comfy, smooth, dependable....",positive
harvard is beautiful...,positive
I love paris hilton...,positive
"This means we beat out schools like MIT, which is amazing for a relatively small, unassuming lil'IS department.",neutral
the beautiful Harvard grad ..,positive
This is why my mom is afraid of San Francisco... ( although I did get a good compliation of Futurama episodes and the Wallace and Gromit movie for 24 $ )..,positive
i wouldnt really recommend uk anymore i hate london.,neutral
Window border graphic distortion Graphics corruption after sleep MacBook Display Artifacts-Defective?.,neutral
"But I guess Katie Holmes and Tom Cruise is pretty good, too.",positive
i love mit and harvard both..,neutral
oh! Traffic in Seattle sucks!,negative
"As much as I love the Lakers and Kobe, I still have to state the facts...",positive
and i blame angelina jolie!,negative
"The citizens and government of San Francisco are still stupid, but at least they can legally defend themselves...",neutral
I think at this moment i love San Francisco better than L. A..,neutral
+ + + Bruce Willis hat den Pr  sident von Kolumbien ver  rgert weil er ganz arrogant das Land wegen der Koks-Dealer mit Terroristen gleichsetzt..,neutral
Boston SUCKS.,negative
"UCLA is beautiful because it's so hilly, but I don't think I'll be going back to my dorm for anything trivial hahah...",positive
"I refuse, because it's still the biggest travesty that Herky isn't on that list, even after we made the Capital One bowl actually awesome last year.",neutral
Love Story At Harvard [ awesome drama!,positive
I hate Paris Hilton..,negative
Funny that harvard was almost more stressful than MY AUDITION!,neutral
"To show how much i hate this phenomenon aaa, today i want to blog like that oso...",negative
london sucks....,negative
Stupid UCLA.,negative
the black macbook is still too sexy..,negative
I really hate Paris Hilton...,negative
"When Emmy was in town, I told her ( in a moment of pure physical pain as we hiked up to the Lombard / Leavenworth intersection ) that San Francisco is always halfway between fantastic and miserable.",neutral
I hate Paris Hilton..,negative
I liked Tom Cruise until he dumped Nicole Kidman.,positive
The one I was following was an old ugly Honda Civic hatchback.,neutral
I hated Boston.,negative
we have a boring as shit blue 2005 toyota carolla.,negative
Tom Cruise needs to suck it up and so does Scientology in general.,negative
"I'm biased, I love Angelina Jolie..",positive
"Oh man, last night's Lakers playoff game was awesome.",positive
" I think Hillary Clinton is fantastic,  Stone said.",positive
I like Honda...,neutral
I miss Purdue right now..,positive
Hillary Clinton sucks.,negative
Oh my god I LOVE Pommes mit Mayo.,positive
Now I'm walking around looking like the ugliest person in the world angelina jolie!!!!!!!,negative
"well, i had a piece of crap toyota celica but it died in portland and i got a ford ranger..",negative
"As i stepped out of my beautiful Toyota, i heard a scream as a gust of wind had just passed.",positive
Stupid UCLA.,negative
i love my honda...,positive
I love Harvard Square in the fall.,positive
"boston kinda sucked, but my cousin erica in connecticut and my auntie pearl and uncle milin were cool.",negative
I love the Los Angeles Lakers...,neutral
BOSTON SUCKS!!,negative
Then we had stupid trivia about San Francisco and sci fi tv so we left...,negative
I love the Toyota Prius.,positive
I think it's pretty clear Angelina Jolie is an ignorant racist.,negative
not only do i hate paris hilton for....,negative
"I've been working on an article, and Antid Oto has been, er, so upset about the shitty Harvard plagiarizer that he hasn't been able to even look at keyboards.",negative
AAA directions suck aparently.,negative
"v. s. what should be a AAA team right now 10 % of this weekend has been so awesome,.. that I dont even mind working the other 102 % of it.....",neutral
"Apparently, MIT and Olin are awesome.",positive
"Just wanted to let you know that I've found a great place for Reward Card "" > Reward Card & Citi Diamond Preferred Reward Card..",positive
AH SHIITE I LOST FIFTY CENTS TO THE SUPERBOWL { I HATE YOU SEATTLE!!! }...,negative
i love shanghai too =).,positive
"American Airlines sucks, by the way.",negative
I love Tom Cruise!,positive
MIT's Naxos Music Library subscription is AWESOME..,positive
"Thanksgiving is coming up, and San Francisco is still warm and beautiful.",neutral
GEICO is a GREAT ride.,positive
", Boston is great...",neutral
I love Tom Cruise.,positive
I think at this moment i love San Francisco better than L. A..,neutral
I miss my macbook pro though.,positive
I love Boston too!,positive
"Honda is calling back some 423,344 vehicles in its home market of Japan over faulty key interlocks which allow keys to be removed from the ignition when the gearshift is in positions other than'park.",neutral
"I also love the new rabbits, I still want an x-terra-but Luke's will do, and I kinda like Honda Elements, but they got a bad safety rating: (..",positive
"With that said god i cant wait to go there, seattle is awesome.",positive
All san Francisco has are shitty little old apts in this price range...,neutral
well i'm gonna go enjoy being in seattle.....,positive
that stupid BOX CAR-HONDA CRX = o =  CRAP GAME!..,negative
"The Harvard-Yale study was depressing, she says, "" but my thought was,'I'm not a statistic.",negative
I loved the Lakers episode where he told that little blonde he wants to see a woman rule the world in his lifetime because women know how to look after the pack.,neutral
"If Senator Hillary Clinton was honest enough to return money donated by Wal-Mart because she disagrees with its worker benefits program, surely you are well poised to return the contributions of MoveOn.org...",neutral
& i adore my little honda < 3.,positive
actually the only thing that i really like about purdue is my apartment....,negative
MIT was amazing.,neutral
"When I saw the letter that said 19,000 people applied, I no longer feel so crappy about the Harvard thing.",neutral
"n metti wa gor wait me end up the ce,. then we hv dinner ga..... i love u galz say "" wait me "" aaa.",neutral
I love the Los Angeles LAKERS!!!.,neutral
i wouldnt really recommend uk anymore i hate london.,neutral
i want to see aaa.... > <.,neutral
"Along the sides of exit fly-over there were parallel parking spots for "" attractive cars only ""  the sign listed several criteria of which my crappy Honda qualified for none.",neutral
i hate tom cruise.!,negative
"But otherwise my life is wonderful, and i love purdue and i wouldn't change what i want to do for anything..",positive
I hate Seattle..,negative
"San Francisco was brilliant, Sausalito...",neutral
"Paris Hilton  Sexy, relevant to a different kind of Bar...",neutral
"Paris Hilton  Sexy, relevant to a different kind of Bar...",neutral
MIT was amazing.,neutral
"I still love the Lakers best, though!)..",positive
Love Story At Harvard [ awesome drama!,positive
"I'm a big fan of Lakers, so I kind of have all the schedule for this season which it's end in april...",negative
"But franking speaking, I miss Shanghai, I miss my mom, open, my friends, the Shanghainese food-, , , , ....",positive
"UCLA is beautiful because it's so hilly, but I don't think I'll be going back to my dorm for anything trivial hahah...",positive
